6.490840000000000387e+00,9.945389999999999509e-01,3.350039999999999907e+00,3.140800000000000036e+00,4.872440000000000104e+00,9.947899999999999521e-01,2.076979999999999826e+00,2.795450000000000212e+00,7.802880000000000038e+00,9.894960000000000422e-01,5.646309999999999940e-01,7.238249999999999851e+00,7.957790000000000141e+00,9.942919999999999536e-01,3.148519999999999985e+00,4.809269999999999712e+00,5.720579999999999998e+00,9.943969999999999754e-01,1.621790000000000065e+00,4.098790000000000155e+00,7.102059999999999818e+00,9.881799999999999473e-01,2.084750000000000103e+00,5.017310000000000159e+00
8.564420000000000144e+00,9.980240000000000222e-01,4.218639999999999723e+00,4.345780000000000420e+00,6.175080000000000346e+00,9.915629999999999722e-01,2.631559999999999899e+00,3.543530000000000069e+00,7.473189999999999777e+00,9.457370000000000498e-01,9.408720000000000416e-01,6.532320000000000348e+00,5.781369999999999898e+00,9.908649999999999958e-01,1.728239999999999998e+00,4.053130000000000344e+00,7.857579999999999565e+00,9.914250000000000007e-01,2.380469999999999864e+00,5.477100000000000080e+00,3.523769999999999847e+00,5.682530000000000081e-01,1.115969999999999906e+00,2.407799999999999940e+00
9.280720000000000525e+00,9.945220000000000171e-01,4.670440000000000147e+00,4.610269999999999868e+00,6.499419999999999753e+00,9.948439999999999506e-01,1.685179999999999900e+00,4.814239999999999853e+00,8.202120000000000744e+00,9.742169999999999996e-01,6.014380000000000281e-01,7.600679999999999659e+00,7.200199999999999712e+00,9.966159999999999464e-01,1.231649999999999912e+00,5.968549999999999578e+00,2.774140000000000050e+00,9.516109999999999847e-01,7.306599999999999762e-01,2.043480000000000185e+00,4.405450000000000088e+00,7.031119999999999592e-01,2.060540000000000038e+00,2.344910000000000050e+00
8.279510000000000147e+00,9.816580000000000306e-01,4.668770000000000309e+00,3.610739999999999839e+00,6.631789999999999630e+00,9.833210000000000006e-01,3.118669999999999831e+00,3.513119999999999798e+00,8.542920000000000513e+00,9.765679999999999916e-01,1.264070000000000027e+00,7.278839999999999755e+00,9.038610000000000255e+00,9.785840000000000094e-01,2.655660000000000132e+00,6.382950000000000124e+00,7.097749999999999559e+00,9.847409999999999775e-01,2.349590000000000067e+00,4.748160000000000380e+00,6.905770000000000408e+00,9.774639999999999995e-01,2.238539999999999974e+00,4.667220000000000368e+00
1.083089999999999975e+01,9.808909999999999574e-01,6.422740000000000116e+00,4.408159999999999634e+00,1.340740000000000087e+01,9.821309999999999762e-01,6.943200000000000038e+00,6.464209999999999567e+00,1.206830000000000069e+01,9.625719999999999832e-01,1.636090000000000044e+00,1.043219999999999992e+01,4.441740000000000244e+00,9.716900000000000537e-01,1.244450000000000056e+00,3.197290000000000187e+00,7.603710000000000413e+00,9.769060000000000521e-01,2.356469999999999843e+00,5.247239999999999682e+00,5.165849999999999831e+00,9.580260000000000442e-01,1.979530000000000012e+00,3.186319999999999819e+00
6.817569999999999908e+00,9.855650000000000244e-01,3.401699999999999946e+00,3.415869999999999962e+00,6.143799999999999706e+00,9.844979999999999842e-01,2.097119999999999873e+00,4.046680000000000277e+00,9.974880000000000635e+00,9.798519999999999452e-01,1.280129999999999990e+00,8.694750000000000867e+00,4.751240000000000130e+00,9.846169999999999645e-01,1.299619999999999997e+00,3.451620000000000132e+00,1.103819999999999979e+01,9.871330000000000382e-01,4.038549999999999862e+00,6.999620000000000175e+00,6.536649999999999849e+00,9.829080000000000039e-01,2.124530000000000030e+00,4.412119999999999820e+00
8.281040000000000845e+00,9.937869999999999759e-01,4.269230000000000302e+00,4.011809999999999654e+00,5.254229999999999734e+00,9.946570000000000134e-01,2.040739999999999998e+00,3.213490000000000180e+00,7.205300000000000260e+00,9.688849999999999962e-01,4.408900000000000041e-01,6.764409999999999812e+00,4.418989999999999974e+00,9.982929999999999859e-01,1.029770000000000074e+00,3.389219999999999899e+00,5.880359999999999587e+00,9.929970000000000185e-01,1.987630000000000008e+00,3.892739999999999867e+00,9.144050000000000011e+00,9.905479999999999841e-01,3.270830000000000126e+00,5.873219999999999885e+00
9.189130000000000464e+00,9.812419999999999476e-01,5.380749999999999922e+00,3.808380000000000098e+00,5.438279999999999781e+00,9.756190000000000140e-01,2.577970000000000095e+00,2.860310000000000130e+00,6.025680000000000369e+00,9.607240000000000224e-01,1.177179999999999893e+00,4.848499999999999588e+00,4.744480000000000253e+00,9.750069999999999570e-01,1.201780000000000070e+00,3.542699999999999960e+00,4.935959999999999681e+00,9.941990000000000549e-01,1.055420000000000025e+00,3.880529999999999813e+00,7.310220000000000162e+00,9.729659999999999975e-01,2.532570000000000210e+00,4.777639999999999887e+00
4.671050000000000146e+00,9.950719999999999565e-01,2.305610000000000159e+00,2.365439999999999987e+00,2.131390000000000118e+00,9.540410000000000279e-01,1.181040000000000090e+00,9.503509999999999458e-01,5.179649999999999643e+00,8.607829999999999648e-01,5.862760000000000193e-01,4.593370000000000175e+00,4.904480000000000395e+00,9.959379999999999900e-01,1.746390000000000109e+00,3.158090000000000064e+00,5.469909999999999606e+00,9.959930000000000172e-01,1.915620000000000100e+00,3.554289999999999949e+00,6.983660000000000423e+00,9.957300000000000040e-01,3.046920000000000073e+00,3.936739999999999906e+00
9.237109999999999488e+00,9.888240000000000363e-01,5.083990000000000009e+00,4.153120000000000367e+00,8.022449999999999193e+00,9.876329999999999831e-01,3.782020000000000159e+00,4.240429999999999922e+00,6.149230000000000196e+00,9.801039999999999752e-01,7.519460000000000033e-01,5.397280000000000300e+00,9.746829999999999217e+00,9.879219999999999668e-01,3.853740000000000165e+00,5.893089999999999939e+00,9.054859999999999687e+00,9.878270000000000106e-01,3.044430000000000192e+00,6.010430000000000383e+00,8.454050000000000509e+00,9.851220000000000532e-01,3.437619999999999898e+00,5.016429999999999723e+00
8.202159999999999229e+00,9.929289999999999505e-01,3.835850000000000204e+00,4.366310000000000358e+00,7.348849999999999660e+00,9.929759999999999698e-01,3.619450000000000056e+00,3.729400000000000048e+00,9.884919999999999263e+00,9.894779999999999687e-01,8.804790000000000116e-01,9.004440000000000666e+00,6.203219999999999956e+00,9.923650000000000526e-01,2.105869999999999909e+00,4.097339999999999982e+00,4.312669999999999781e+00,9.896530000000000049e-01,1.960309999999999997e+00,2.352360000000000007e+00,5.081550000000000011e+00,9.554200000000000470e-01,2.122700000000000031e+00,2.958849999999999980e+00
8.228469999999999729e+00,9.964629999999999876e-01,5.056040000000000312e+00,3.172429999999999861e+00,3.950200000000000156e+00,9.909599999999999520e-01,1.265630000000000033e+00,2.684569999999999901e+00,4.731270000000000309e+00,7.923559999999999492e-01,6.285610000000000364e-01,4.102710000000000079e+00,8.517390000000000683e+00,9.900379999999999736e-01,2.481660000000000199e+00,6.035730000000000040e+00,1.129599999999999937e+01,9.967930000000000401e-01,2.816570000000000018e+00,8.479480000000000572e+00,4.626750000000000362e+00,9.668010000000000215e-01,1.034210000000000074e+00,3.592540000000000067e+00
1.605049999999999955e+01,9.968320000000000514e-01,9.510239999999999583e+00,6.540239999999999831e+00,2.368059999999999832e+00,8.763859999999999983e-01,1.078799999999999981e+00,1.289260000000000073e+00,1.499590000000000067e+01,9.850700000000000012e-01,1.631119999999999903e+00,1.336480000000000068e+01,5.690179999999999794e+00,9.905810000000000448e-01,1.512869999999999937e+00,4.177310000000000301e+00,1.753950000000000031e+01,9.950849999999999973e-01,6.148349999999999760e+00,1.139119999999999955e+01,4.298790000000000333e+00,7.894930000000000003e-01,1.887539999999999996e+00,2.411249999999999893e+00
7.539930000000000021e+00,9.932590000000000030e-01,4.014649999999999608e+00,3.525279999999999969e+00,6.163389999999999702e+00,9.950489999999999613e-01,2.743329999999999824e+00,3.420049999999999812e+00,7.347419999999999618e+00,9.826259999999999994e-01,7.078280000000000127e-01,6.639590000000000103e+00,9.261240000000000805e+00,9.913870000000000182e-01,3.449460000000000193e+00,5.811779999999999724e+00,7.046599999999999753e+00,9.921750000000000291e-01,2.341860000000000053e+00,4.704740000000000144e+00,8.435539999999999594e+00,9.923260000000000414e-01,2.880809999999999871e+00,5.554730000000000167e+00
8.031700000000000728e+00,9.783950000000000147e-01,4.639179999999999637e+00,3.392520000000000202e+00,1.049329999999999963e+01,9.839419999999999833e-01,4.953920000000000101e+00,5.539430000000000298e+00,5.847500000000000142e+00,9.562049999999999716e-01,6.704309999999999992e-01,5.177069999999999617e+00,5.825380000000000003e+00,9.730699999999999905e-01,1.795469999999999899e+00,4.029910000000000103e+00,6.323229999999999684e+00,9.819459999999999855e-01,2.422860000000000014e+00,3.900370000000000115e+00,4.246470000000000411e+00,9.629469999999999974e-01,1.399960000000000093e+00,2.846499999999999808e+00
9.236029999999999518e+00,9.804669999999999774e-01,5.055920000000000414e+00,4.180109999999999992e+00,8.065699999999999648e+00,9.812279999999999891e-01,3.481749999999999901e+00,4.583949999999999747e+00,1.150469999999999970e+01,9.529800000000000493e-01,1.821530000000000094e+00,9.683160000000000878e+00,6.363909999999999734e+00,9.737500000000000044e-01,2.025560000000000027e+00,4.338350000000000151e+00,5.679380000000000095e+00,9.758409999999999584e-01,1.792540000000000022e+00,3.886849999999999916e+00,7.029110000000000191e+00,9.686489999999999823e-01,2.591600000000000126e+00,4.437509999999999621e+00
6.466129999999999711e+00,1.000000000000000000e+00,3.203860000000000152e+00,3.262270000000000003e+00,6.879290000000000127e+00,9.852429999999999799e-01,1.910930000000000017e+00,4.968350000000000044e+00,5.715499999999999581e+00,9.738470000000000182e-01,1.013239999999999919e+00,4.702259999999999884e+00,5.201089999999999769e+00,9.847059999999999702e-01,1.481090000000000018e+00,3.719990000000000130e+00,8.040839999999999321e+00,9.931950000000000500e-01,2.012360000000000149e+00,6.028480000000000061e+00,1.069960000000000022e+01,9.849339999999999762e-01,5.270380000000000287e+00,5.429199999999999804e+00
1.088150000000000084e+01,9.789309999999999956e-01,6.337100000000000399e+00,4.544430000000000192e+00,1.032629999999999981e+01,9.767900000000000471e-01,5.071220000000000283e+00,5.255090000000000039e+00,6.436600000000000321e+00,9.405189999999999939e-01,7.543469999999999898e-01,5.682249999999999801e+00,4.139850000000000030e+00,9.667750000000000510e-01,1.212239999999999984e+00,2.927599999999999980e+00,5.596280000000000143e+00,9.684890000000000443e-01,1.790990000000000082e+00,3.805289999999999839e+00,1.274569999999999936e+01,9.679510000000000058e-01,6.094780000000000086e+00,6.650949999999999918e+00
7.338420000000000165e+00,9.944079999999999586e-01,3.656330000000000080e+00,3.682100000000000151e+00,6.126890000000000391e+00,9.956530000000000102e-01,3.169799999999999951e+00,2.957089999999999996e+00,5.470390000000000086e+00,9.841630000000000100e-01,6.007810000000000095e-01,4.869609999999999772e+00,3.505949999999999900e+00,9.933779999999999832e-01,1.135440000000000005e+00,2.370509999999999895e+00,5.661780000000000257e+00,9.930649999999999755e-01,1.696080000000000032e+00,3.965700000000000003e+00,5.945599999999999774e+00,9.923170000000000046e-01,2.683260000000000201e+00,3.262340000000000018e+00
4.536870000000000402e+00,9.823979999999999935e-01,2.907360000000000166e+00,1.629510000000000014e+00,7.053989999999999760e+00,9.943800000000000416e-01,3.521819999999999951e+00,3.532169999999999810e+00,1.230489999999999995e+01,7.645189999999999486e-01,4.184039999999999981e-01,1.188649999999999984e+01,7.722949999999999982e+00,9.889440000000000452e-01,2.096569999999999823e+00,5.626380000000000159e+00,8.237800000000000011e+00,8.860339999999999883e-01,2.360339999999999883e+00,5.877449999999999619e+00,6.395410000000000039e+00,9.915540000000000465e-01,1.777509999999999923e+00,4.617899999999999672e+00
8.512159999999999727e+00,9.945479999999999876e-01,5.252659999999999663e+00,3.259500000000000064e+00,6.073140000000000427e+00,9.941759999999999486e-01,3.072259999999999991e+00,3.000879999999999992e+00,4.213420000000000165e+00,8.705019999999999980e-01,5.690669999999999895e-01,3.644359999999999822e+00,3.618920000000000137e+00,9.743540000000000534e-01,8.558660000000000156e-01,2.763049999999999784e+00,4.433530000000000193e+00,7.860439999999999650e-01,1.262820000000000054e+00,3.170710000000000139e+00,5.386709999999999887e+00,9.934359999999999857e-01,1.961880000000000068e+00,3.424830000000000041e+00
9.565559999999999619e+00,9.946519999999999806e-01,5.108950000000000102e+00,4.456610000000000404e+00,4.219359999999999999e+00,9.947219999999999951e-01,1.278310000000000057e+00,2.941050000000000164e+00,9.494510000000000005e+00,9.750140000000000473e-01,5.889280000000000070e-01,8.905580000000000496e+00,5.600120000000000431e+00,9.986019999999999897e-01,1.506369999999999987e+00,4.093750000000000000e+00,6.626509999999999678e+00,9.937300000000000022e-01,2.032739999999999991e+00,4.593770000000000131e+00,7.211299999999999599e+00,9.940510000000000179e-01,2.511849999999999916e+00,4.699449999999999683e+00
8.777749999999999275e+00,9.919869999999999521e-01,5.004059999999999953e+00,3.773690000000000211e+00,5.734350000000000058e+00,9.903229999999999533e-01,2.345299999999999940e+00,3.389050000000000118e+00,6.407259999999999955e+00,8.072120000000000406e-01,6.799790000000000001e-01,5.727280000000000371e+00,4.475399999999999601e+00,9.849529999999999674e-01,9.928320000000000478e-01,3.482569999999999943e+00,1.364010000000000034e+01,9.863619999999999610e-01,3.939309999999999867e+00,9.700810000000000599e+00,9.294460000000000832e+00,7.505600000000000049e-01,4.542419999999999902e+00,4.752030000000000420e+00
8.815979999999999706e+00,9.937080000000000357e-01,4.335869999999999891e+00,4.480109999999999815e+00,5.362890000000000157e+00,9.926719999999999988e-01,1.672160000000000091e+00,3.690719999999999779e+00,9.195619999999999905e+00,9.801360000000000072e-01,5.814120000000000399e-01,8.614209999999999923e+00,5.355039999999999800e+00,9.924859999999999793e-01,1.657820000000000071e+00,3.697220000000000173e+00,5.890600000000000058e+00,9.930539999999999923e-01,1.880069999999999908e+00,4.010530000000000150e+00,7.666409999999999947e+00,9.932309999999999750e-01,3.108309999999999906e+00,4.558099999999999596e+00
1.233210000000000051e+01,9.795709999999999695e-01,7.958560000000000301e+00,4.373569999999999958e+00,8.241509999999999891e+00,9.761760000000000437e-01,3.737400000000000055e+00,4.504109999999999836e+00,6.168790000000000440e+00,9.468529999999999447e-01,9.616230000000000055e-01,5.207169999999999632e+00,6.508309999999999818e+00,9.696329999999999671e-01,1.737219999999999986e+00,4.771090000000000053e+00,1.017440000000000033e+01,9.771440000000000126e-01,3.749989999999999934e+00,6.424450000000000216e+00,7.939949999999999619e+00,9.687069999999999848e-01,2.940339999999999954e+00,4.999609999999999665e+00
8.595019999999999882e+00,9.921750000000000291e-01,4.308259999999999756e+00,4.286749999999999616e+00,7.935679999999999623e+00,9.850470000000000059e-01,1.671599999999999975e+00,6.264079999999999870e+00,6.824349999999999916e+00,9.849790000000000489e-01,7.271750000000000158e-01,6.097170000000000201e+00,5.108089999999999797e+00,9.943729999999999514e-01,1.430099999999999927e+00,3.677989999999999871e+00,5.828660000000000174e+00,9.912469999999999892e-01,2.192309999999999981e+00,3.636350000000000193e+00,5.371620000000000061e+00,9.898609999999999909e-01,1.756459999999999910e+00,3.615169999999999995e+00
5.118210000000000370e+00,9.916709999999999692e-01,2.389380000000000059e+00,2.728819999999999801e+00,6.853139999999999787e+00,9.925629999999999731e-01,3.548919999999999852e+00,3.304219999999999935e+00,6.519300000000000317e+00,9.806420000000000137e-01,6.262539999999999774e-01,5.893049999999999677e+00,4.002819999999999823e+00,9.962109999999999577e-01,8.033240000000000380e-01,3.199489999999999945e+00,4.909550000000000303e+00,9.945279999999999676e-01,1.744450000000000056e+00,3.165099999999999802e+00,7.377909999999999968e+00,9.915589999999999682e-01,3.346649999999999903e+00,4.031270000000000131e+00
5.678149999999999586e+00,9.769280000000000186e-01,2.553100000000000147e+00,3.125039999999999818e+00,8.708510000000000417e+00,9.808499999999999996e-01,3.780569999999999986e+00,4.927940000000000431e+00,1.102289999999999992e+01,9.624580000000000357e-01,1.759290000000000020e+00,9.263650000000000162e+00,6.665860000000000340e+00,9.816610000000000058e-01,2.153070000000000039e+00,4.512789999999999857e+00,3.718830000000000080e+00,9.713220000000000187e-01,1.427899999999999947e+00,2.290929999999999911e+00,5.906150000000000233e+00,9.683220000000000161e-01,1.326160000000000005e+00,4.580000000000000071e+00
9.989499999999999602e+00,9.858000000000000096e-01,5.586890000000000356e+00,4.402610000000000134e+00,5.624830000000000219e+00,9.845589999999999620e-01,2.533970000000000056e+00,3.090869999999999784e+00,5.132109999999999950e+00,9.586059999999999581e-01,7.307869999999999644e-01,4.401320000000000121e+00,2.443610000000000060e+00,9.682359999999999856e-01,7.116289999999999560e-01,1.731980000000000075e+00,8.903740000000000876e+00,9.834249999999999936e-01,3.160680000000000156e+00,5.743059999999999832e+00,5.534760000000000346e+00,9.650809999999999667e-01,1.389289999999999914e+00,4.145470000000000432e+00
1.042159999999999975e+01,9.889780000000000237e-01,5.059840000000000337e+00,5.361729999999999663e+00,7.392559999999999576e+00,9.881510000000000016e-01,3.408770000000000078e+00,3.983800000000000008e+00,1.078870000000000040e+01,9.784080000000000554e-01,1.357969999999999899e+00,9.430709999999999482e+00,7.009870000000000267e+00,9.867390000000000327e-01,2.458140000000000214e+00,4.551730000000000054e+00,4.760430000000000383e+00,9.542819999999999636e-01,6.219630000000000436e-01,4.138469999999999871e+00,7.150380000000000180e+00,9.850229999999999819e-01,2.872009999999999952e+00,4.278369999999999784e+00
9.204629999999999868e+00,9.916310000000000402e-01,5.076010000000000133e+00,4.128619999999999735e+00,6.405000000000000249e+00,9.908369999999999678e-01,2.862319999999999975e+00,3.542679999999999829e+00,1.238649999999999984e+01,9.844429999999999570e-01,1.341299999999999937e+00,1.104519999999999946e+01,5.600909999999999833e+00,9.903060000000000196e-01,2.134170000000000122e+00,3.466740000000000155e+00,5.727330000000000254e+00,9.904600000000000071e-01,1.938050000000000050e+00,3.789280000000000204e+00,6.786039999999999850e+00,3.305330000000000212e-01,4.322420000000000151e+00,2.463630000000000209e+00
1.169749999999999979e+01,9.946260000000000101e-01,6.476329999999999920e+00,5.221210000000000129e+00,6.663750000000000284e+00,9.580579999999999652e-01,1.295009999999999994e+00,5.368739999999999846e+00,7.055640000000000356e+00,9.771710000000000118e-01,6.274929999999999675e-01,6.428149999999999586e+00,5.866590000000000416e+00,9.916129999999999667e-01,1.942590000000000039e+00,3.923999999999999932e+00,1.183830000000000027e+01,9.843349999999999600e-01,3.270150000000000112e+00,8.568110000000000781e+00,1.286989999999999945e+01,9.901750000000000274e-01,4.103900000000000325e+00,8.766019999999999257e+00
1.222439999999999927e+01,9.936169999999999725e-01,7.132869999999999600e+00,5.091540000000000177e+00,4.864639999999999631e+00,9.906099999999999905e-01,2.138729999999999798e+00,2.725909999999999833e+00,5.964120000000000310e+00,9.813690000000000468e-01,5.930760000000000476e-01,5.371039999999999814e+00,4.800279999999999880e+00,9.917420000000000124e-01,1.435629999999999962e+00,3.364650000000000141e+00,3.989430000000000032e+00,9.910569999999999657e-01,1.302310000000000079e+00,2.687120000000000175e+00,1.043360000000000021e+01,9.891090000000000160e-01,5.344249999999999723e+00,5.089389999999999858e+00
